Year,Happiness Rank,Country,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,,,,,,,,,
2018,98,Somalia,4.982,0,0.712,0.115,0.674,0.238,0.282,,,,,,,,,,,
2018,99,Cameroon,4.975,0.535,0.891,0.182,0.454,0.183,0.043,,,,,,,,,,,
2018,100,Bulgaria,4.933,1.054,1.515,0.712,0.359,0.064,0.009,,,,,,,,,,,
2018,101,Nepal,4.88,0.425,1.228,0.539,0.526,0.302,0.078,,,,,,,,,,,
2018,102,Venezuela,4.806,0.996,1.469,0.657,0.133,0.056,0.052,,,,,,,,,,,
2018,103,Gabon,4.758,1.036,1.164,0.404,0.356,0.032,0.052,,,,,,,,,,,
2018,104,Palestinian Territories,4.743,0.642,1.217,0.602,0.266,0.086,0.076,,,,,,,,,,,
2018,105,South Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056,,,,,,,,,,,
2018,106,Iran,4.707,1.059,0.771,0.691,0.459,0.282,0.129,,,,,,,,,,,
2018,107,Ivory Coast,4.671,0.541,0.872,0.08,0.467,0.146,0.103,,,,,,,,,,,
2018,108,Ghana,4.657,0.592,0.896,0.337,0.499,0.212,0.029,,,,,,,,,,,
2018,109,Senegal,4.631,0.429,1.117,0.433,0.406,0.138,0.082,,,,,,,,,,,
2018,110,Laos,4.623,0.72,1.034,0.441,0.626,0.23,0.174,,,,,,,,,,,
2018,111,Tunisia,4.592,0.9,0.906,0.69,0.271,0.04,0.063,,,,,,,,,,,
2018,112,Albania,4.586,0.916,0.817,0.79,0.419,0.149,0.032,,,,,,,,,,,
2018,113,Sierra Leone,4.571,0.256,0.813,0,0.355,0.238,0.053,,,,,,,,,,,
2018,114,Congo (Brazzaville),4.559,0.682,0.811,0.343,0.514,0.091,0.077,,,,,,,,,,,
2018,115,Bangladesh,4.5,0.532,0.85,0.579,0.58,0.153,0.144,,,,,,,,,,,
2018,116,Sri Lanka,4.471,0.918,1.314,0.672,0.585,0.307,0.05,,,,,,,,,,,
2018,117,Iraq,4.456,1.01,0.971,0.536,0.304,0.148,0.095,,,,,,,,,,,
2018,118,Mali,4.447,0.37,1.233,0.152,0.367,0.139,0.056,,,,,,,,,,,
2018,119,Namibia,4.441,0.874,1.281,0.365,0.519,0.051,0.064,,,,,,,,,,,
2018,120,Cambodia,4.433,0.549,1.088,0.457,0.696,0.256,0.065,,,,,,,,,,,
2018,121,Burkina Faso,4.424,0.314,1.097,0.254,0.312,0.175,0.128,,,,,,,,,,,
2018,122,Egypt,4.419,0.885,1.025,0.553,0.312,0.092,0.107,,,,,,,,,,,
2018,123,Mozambique,4.417,0.198,0.902,0.173,0.531,0.206,0.158,,,,,,,,,,,
2018,124,Kenya,4.41,0.493,1.048,0.454,0.504,0.352,0.055,,,,,,,,,,,
2018,125,Zambia,4.377,0.562,1.047,0.295,0.503,0.221,0.082,,,,,,,,,,,
2018,126,Mauritania,4.356,0.557,1.245,0.292,0.129,0.134,0.093,,,,,,,,,,,
2018,127,Ethiopia,4.35,0.308,0.95,0.391,0.452,0.22,0.146,,,,,,,,,,,
2018,128,Georgia,4.34,0.853,0.592,0.643,0.375,0.038,0.215,,,,,,,,,,,
2018,129,Armenia,4.321,0.816,0.99,0.666,0.26,0.077,0.028,,,,,,,,,,,
2018,130,Myanmar,4.308,0.682,1.174,0.429,0.58,0.598,0.178,,,,,,,,,,,
2018,131,Chad,4.301,0.358,0.907,0.053,0.189,0.181,0.06,,,,,,,,,,,
2018,132,Congo (Kinshasa),4.245,0.069,1.136,0.204,0.312,0.197,0.052,,,,,,,,,,,
2018,133,India,4.19,0.721,0.747,0.485,0.539,0.172,0.093,,,,,,,,,,,
2018,134,Niger,4.166,0.131,0.867,0.221,0.39,0.175,0.099,,,,,,,,,,,
2018,135,Uganda,4.161,0.322,1.09,0.237,0.45,0.259,0.061,,,,,,,,,,,
2018,136,Benin,4.141,0.378,0.372,0.24,0.44,0.163,0.067,,,,,,,,,,,
2018,137,Sudan,4.139,0.605,1.24,0.312,0.016,0.134,0.082,,,,,,,,,,,
2018,138,Ukraine,4.103,0.793,1.413,0.609,0.163,0.187,0.011,,,,,,,,,,,
2018,139,Togo,3.999,0.259,0.474,0.253,0.434,0.158,0.101,,,,,,,,,,,
2018,140,Guinea,3.964,0.344,0.792,0.211,0.394,0.185,0.094,,,,,,,,,,,
2018,141,Lesotho,3.808,0.472,1.215,0.079,0.423,0.116,0.112,,,,,,,,,,,
2018,142,Angola,3.795,0.73,1.125,0.269,0,0.079,0.061,,,,,,,,,,,
2018,143,Madagascar,3.774,0.262,0.908,0.402,0.221,0.155,0.049,,,,,,,,,,,
2018,144,Zimbabwe,3.692,0.357,1.094,0.248,0.406,0.132,0.099,,,,,,,,,,,
2018,145,Afghanistan,3.632,0.332,0.537,0.255,0.085,0.191,0.036,,,,,,,,,,,
2018,146,Botswana,3.59,1.017,1.174,0.417,0.557,0.042,0.092,,,,,,,,,,,
2018,147,Malawi,3.587,0.186,0.541,0.306,0.531,0.21,0.08,,,,,,,,,,,
2018,148,Haiti,3.582,0.315,0.714,0.289,0.025,0.392,0.104,,,,,,,,,,,
2018,149,Liberia,3.495,0.076,0.858,0.267,0.419,0.206,0.03,,,,,,,,,,,
2018,150,Syria,3.462,0.689,0.382,0.539,0.088,0.376,0.144,,,,,,,,,,,
2018,151,Rwanda,3.408,0.332,0.896,0.4,0.636,0.2,0.444,,,,,,,,,,,
2018,152,Yemen,3.355,0.442,1.073,0.343,0.244,0.083,0.064,,,,,,,,,,,
2018,153,Tanzania,3.303,0.455,0.991,0.381,0.481,0.27,0.097,,,,,,,,,,,
2018,154,South Sudan,3.254,0.337,0.608,0.177,0.112,0.224,0.106,,,,,,,,,,,
2018,155,Central African Republic,3.083,0.024,0,0.01,0.305,0.218,0.038,,,,,,,,,,,
2018,156,Burundi,2.905,0.091,0.627,0.145,0.065,0.149,0.076,,,,,,,,,,,
2019,1,Finland,7.769,1.34,1.587,0.986,0.596,0.153,0.393,,,,,,,,,,,
2019,2,Denmark,7.6,1.383,1.573,0.996,0.592,0.252,0.41,,,,,,,,,,,
2019,3,Norway,7.554,1.488,1.582,1.028,0.603,0.271,0.341,,,,,,,,,,,
2019,4,Iceland,7.494,1.38,1.624,1.026,0.591,0.354,0.118,,,,,,,,,,,
2019,5,Netherlands,7.488,1.396,1.522,0.999,0.557,0.322,0.298,,,,,,,,,,,
2019,6,Switzerland,7.48,1.452,1.526,1.052,0.572,0.263,0.343,,,,,,,,,,,
2019,7,Sweden,7.343,1.387,1.487,1.009,0.574,0.267,0.373,,,,,,,,,,,
2019,8,New Zealand,7.307,1.303,1.557,1.026,0.585,0.33,0.38,,,,,,,,,,,
2019,9,Canada,7.278,1.365,1.505,1.039,0.584,0.285,0.308,,,,,,,,,,,
2019,10,Austria,7.246,1.376,1.475,1.016,0.532,0.244,0.226,,,,,,,,,,,
2019,11,Australia,7.228,1.372,1.548,1.036,0.557,0.332,0.29,,,,,,,,,,,
2019,12,Costa Rica,7.167,1.034,1.441,0.963,0.558,0.144,0.093,,,,,,,,,,,
2019,13,Israel,7.139,1.276,1.455,1.029,0.371,0.261,0.082,,,,,,,,,,,
2019,14,Luxembourg,7.09,1.609,1.479,1.012,0.526,0.194,0.316,,,,,,,,,,,
2019,15,United Kingdom,7.054,1.333,1.538,0.996,0.45,0.348,0.278,,,,,,,,,,,
2019,16,Ireland,7.021,1.499,1.553,0.999,0.516,0.298,0.31,,,,,,,,,,,
2019,17,Germany,6.985,1.373,1.454,0.987,0.495,0.261,0.265,,,,,,,,,,,
2019,18,Belgium,6.923,1.356,1.504,0.986,0.473,0.16,0.21,,,,,,,,,,,
2019,19,United States,6.892,1.433,1.457,0.874,0.454,0.28,0.128,,,,,,,,,,,
2019,20,Czech Republic,6.852,1.269,1.487,0.92,0.457,0.046,0.036,,,,,,,,,,,
2019,21,United Arab Emirates,6.825,1.503,1.31,0.825,0.598,0.262,0.182,,,,,,,,,,,
2019,22,Malta,6.726,1.3,1.52,0.999,0.564,0.375,0.151,,,,,,,,,,,
2019,23,Mexico,6.595,1.07,1.323,0.861,0.433,0.074,0.073,,,,,,,,,,,
2019,24,France,6.592,1.324,1.472,1.045,0.436,0.111,0.183,,,,,,,,,,,
2019,25,Taiwan,6.446,1.368,1.43,0.914,0.351,0.242,0.097,,,,,,,,,,,
2019,26,Chile,6.444,1.159,1.369,0.92,0.357,0.187,0.056,,,,,,,,,,,
2019,27,Guatemala,6.436,0.8,1.269,0.746,0.535,0.175,0.078,,,,,,,,,,,
2019,28,Saudi Arabia,6.375,1.403,1.357,0.795,0.439,0.08,0.132,,,,,,,,,,,
2019,29,Qatar,6.374,1.684,1.313,0.871,0.555,0.22,0.167,,,,,,,,,,,
2019,30,Spain,6.354,1.286,1.484,1.062,0.362,0.153,0.079,,,,,,,,,,,
2019,31,Panama,6.321,1.149,1.442,0.91,0.516,0.109,0.054,,,,,,,,,,,
2019,32,Brazil,6.3,1.004,1.439,0.802,0.39,0.099,0.086,,,,,,,,,,,
2019,33,Uruguay,6.293,1.124,1.465,0.891,0.523,0.127,0.15,,,,,,,,,,,
2019,34,Singapore,6.262,1.572,1.463,1.141,0.556,0.271,0.453,,,,,,,,,,,
2019,35,El Salvador,6.253,0.794,1.242,0.789,0.43,0.093,0.074,,,,,,,,,,,
2019,36,Italy,6.223,1.294,1.488,1.039,0.231,0.158,0.03,,,,,,,,,,,
2019,37,Bahrain,6.199,1.362,1.368,0.871,0.536,0.255,0.11,,,,,,,,,,,
2019,38,Slovakia,6.198,1.246,1.504,0.881,0.334,0.121,0.014,,,,,,,,,,,
2019,39,Trinidad & Tobago,6.192,1.231,1.477,0.713,0.489,0.185,0.016,,,,,,,,,,,
2019,40,Poland,6.182,1.206,1.438,0.884,0.483,0.117,0.05,,,,,,,,,,,
2019,41,Uzbekistan,6.174,0.745,1.529,0.756,0.631,0.322,0.24,,,,,,,,,,,
2019,42,Lithuania,6.149,1.238,1.515,0.818,0.291,0.043,0.042,,,,,,,,,,,
2019,43,Colombia,6.125,0.985,1.41,0.841,0.47,0.099,0.034,,,,,,,,,,,
2019,44,Slovenia,6.118,1.258,1.523,0.953,0.564,0.144,0.057,,,,,,,,,,,
2019,45,Nicaragua,6.105,0.694,1.325,0.835,0.435,0.2,0.127,,,,,,,,,,,
2019,46,Kosovo,6.1,0.882,1.232,0.758,0.489,0.262,0.006,,,,,,,,,,,
2019,47,Argentina,6.086,1.092,1.432,0.881,0.471,0.066,0.05,,,,,,,,,,,
2019,48,Romania,6.07,1.162,1.232,0.825,0.462,0.083,0.005,,,,,,,,,,,
2019,49,Cyprus,6.046,1.263,1.223,1.042,0.406,0.19,0.041,,,,,,,,,,,
2019,50,Ecuador,6.028,0.912,1.312,0.868,0.498,0.126,0.087,,,,,,,,,,,
2019,51,Kuwait,6.021,1.5,1.319,0.808,0.493,0.142,0.097,,,,,,,,,,,
2019,52,Thailand,6.008,1.05,1.409,0.828,0.557,0.359,0.028,,,,,,,,,,,
2019,53,Latvia,5.94,1.187,1.465,0.812,0.264,0.075,0.064,,,,,,,,,,,
2019,54,South Korea,5.895,1.301,1.219,1.036,0.159,0.175,0.056,,,,,,,,,,,
2019,55,Estonia,5.893,1.237,1.528,0.874,0.495,0.103,0.161,,,,,,,,,,,
2019,56,Jamaica,5.89,0.831,1.478,0.831,0.49,0.107,0.028,,,,,,,,,,,
2019,57,Mauritius,5.888,1.12,1.402,0.798,0.498,0.215,0.06,,,,,,,,,,,
2019,58,Japan,5.886,1.327,1.419,1.088,0.445,0.069,0.14,,,,,,,,,,,
2019,59,Honduras,5.86,0.642,1.236,0.828,0.507,0.246,0.078,,,,,,,,,,,
2019,60,Kazakhstan,5.809,1.173,1.508,0.729,0.41,0.146,0.096,,,,,,,,,,,
2019,61,Bolivia,5.779,0.776,1.209,0.706,0.511,0.137,0.064,,,,,,,,,,,
2019,62,Hungary,5.758,1.201,1.41,0.828,0.199,0.081,0.02,,,,,,,,,,,
2019,63,Paraguay,5.743,0.855,1.475,0.777,0.514,0.184,0.08,,,,,,,,,,,
2019,64,Northern Cyprus,5.718,1.263,1.252,1.042,0.417,0.191,0.162,,,,,,,,,,,
2019,65,Peru,5.697,0.96,1.274,0.854,0.455,0.083,0.027,,,,,,,,,,,
2019,66,Portugal,5.693,1.221,1.431,0.999,0.508,0.047,0.025,,,,,,,,,,,
2019,67,Pakistan,5.653,0.677,0.886,0.535,0.313,0.22,0.098,,,,,,,,,,,
2019,68,Russia,5.648,1.183,1.452,0.726,0.334,0.082,0.031,,,,,,,,,,,
2019,69,Philippines,5.631,0.807,1.293,0.657,0.558,0.117,0.107,,,,,,,,,,,
2019,70,Serbia,5.603,1.004,1.383,0.854,0.282,0.137,0.039,,,,,,,,,,,
2019,71,Moldova,5.529,0.685,1.328,0.739,0.245,0.181,0,,,,,,,,,,,
2019,72,Libya,5.525,1.044,1.303,0.673,0.416,0.133,0.152,,,,,,,,,,,
2019,73,Montenegro,5.523,1.051,1.361,0.871,0.197,0.142,0.08,,,,,,,,,,,
2019,74,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.23,0.144,,,,,,,,,,,
2019,75,Croatia,5.432,1.155,1.266,0.914,0.296,0.119,0.022,,,,,,,,,,,
2019,76,Hong Kong,5.43,1.438,1.277,1.122,0.44,0.258,0.287,,,,,,,,,,,
2019,77,Dominican Republic,5.425,1.015,1.401,0.779,0.497,0.113,0.101,,,,,,,,,,,
2019,78,Bosnia and Herzegovina,5.386,0.945,1.212,0.845,0.212,0.263,0.006,,,,,,,,,,,
2019,79,Turkey,5.373,1.183,1.36,0.808,0.195,0.083,0.106,,,,,,,,,,,
2019,80,Malaysia,5.339,1.221,1.171,0.828,0.508,0.26,0.024,,,,,,,,,,,
2019,81,Belarus,5.323,1.067,1.465,0.789,0.235,0.094,0.142,,,,,,,,,,,
2019,82,Greece,5.287,1.181,1.156,0.999,0.067,0,0.034,,,,,,,,,,,
2019,83,Mongolia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,,,,,,,,,,,
2019,84,North Macedonia,5.274,0.983,1.294,0.838,0.345,0.185,0.034,,,,,,,,,,,
2019,85,Nigeria,5.265,0.696,1.111,0.245,0.426,0.215,0.041,,,,,,,,,,,
2019,86,Kyrgyzstan,5.261,0.551,1.438,0.723,0.508,0.3,0.023,,,,,,,,,,,
2019,87,Turkmenistan,5.247,1.052,1.538,0.657,0.394,0.244,0.028,,,,,,,,,,,
2019,88,Algeria,5.211,1.002,1.16,0.785,0.086,0.073,0.114,,,,,,,,,,,
2019,89,Morocco,5.208,0.801,0.782,0.782,0.418,0.036,0.076,,,,,,,,,,,
2019,90,Azerbaijan,5.208,1.043,1.147,0.769,0.351,0.035,0.182,,,,,,,,,,,
2019,91,Lebanon,5.197,0.987,1.224,0.815,0.216,0.166,0.027,,,,,,,,,,,
2019,92,Indonesia,5.192,0.931,1.203,0.66,0.491,0.498,0.028,,,,,,,,,,,
2019,93,China,5.191,1.029,1.125,0.893,0.521,0.058,0.1,,,,,,,,,,,
2019,94,Vietnam,5.175,0.741,1.346,0.851,0.543,0.147,0.073,,,,,,,,,,,
2019,95,Bhutan,5.082,0.813,1.321,0.604,0.457,0.37,0.167,,,,,,,,,,,
2019,96,Cameroon,5.044,0.549,0.91,0.331,0.381,0.187,0.037,,,,,,,,,,,
2019,97,Bulgaria,5.011,1.092,1.513,0.815,0.311,0.081,0.004,,,,,,,,,,,
2019,98,Ghana,4.996,0.611,0.868,0.486,0.381,0.245,0.04,,,,,,,,,,,
2019,99,Ivory Coast,4.944,0.569,0.808,0.232,0.352,0.154,0.09,,,,,,,,,,,
2019,100,Nepal,4.913,0.446,1.226,0.677,0.439,0.285,0.089,,,,,,,,,,,
2019,101,Jordan,4.906,0.837,1.225,0.815,0.383,0.11,0.13,,,,,,,,,,,
2019,102,Benin,4.883,0.393,0.437,0.397,0.349,0.175,0.082,,,,,,,,,,,
2019,103,Congo (Brazzaville),4.812,0.673,0.799,0.508,0.372,0.105,0.093,,,,,,,,,,,
2019,104,Gabon,4.799,1.057,1.183,0.571,0.295,0.043,0.055,,,,,,,,,,,
2019,105,Laos,4.796,0.764,1.03,0.551,0.547,0.266,0.164,,,,,,,,,,,
2019,106,South Africa,4.722,0.96,1.351,0.469,0.389,0.13,0.055,,,,,,,,,,,
2019,107,Albania,4.719,0.947,0.848,0.874,0.383,0.178,0.027,,,,,,,,,,,
2019,108,Venezuela,4.707,0.96,1.427,0.805,0.154,0.064,0.047,,,,,,,,,,,
2019,109,Cambodia,4.7,0.574,1.122,0.637,0.609,0.232,0.062,,,,,,,,,,,
2019,110,Palestinian Territories,4.696,0.657,1.247,0.672,0.225,0.103,0.066,,,,,,,,,,,
2019,111,Senegal,4.681,0.45,1.134,0.571,0.292,0.153,0.072,,,,,,,,,,,
2019,112,Somalia,4.668,0,0.698,0.268,0.559,0.243,0.27,,,,,,,,,,,
2019,113,Namibia,4.639,0.879,1.313,0.477,0.401,0.07,0.056,,,,,,,,,,,
2019,114,Niger,4.628,0.138,0.774,0.366,0.318,0.188,0.102,,,,,,,,,,,
2019,115,Burkina Faso,4.587,0.331,1.056,0.38,0.255,0.177,0.113,,,,,,,,,,,
2019,116,Armenia,4.559,0.85,1.055,0.815,0.283,0.095,0.064,,,,,,,,,,,
2019,117,Iran,4.548,1.1,0.842,0.785,0.305,0.27,0.125,,,,,,,,,,,
2019,118,Guinea,4.534,0.38,0.829,0.375,0.332,0.207,0.086,,,,,,,,,,,
2019,119,Georgia,4.519,0.886,0.666,0.752,0.346,0.043,0.164,,,,,,,,,,,
2019,120,Gambia,4.516,0.308,0.939,0.428,0.382,0.269,0.167,,,,,,,,,,,
2019,121,Kenya,4.509,0.512,0.983,0.581,0.431,0.372,0.053,,,,,,,,,,,
2019,122,Mauritania,4.49,0.57,1.167,0.489,0.066,0.106,0.088,,,,,,,,,,,
2019,123,Mozambique,4.466,0.204,0.986,0.39,0.494,0.197,0.138,,,,,,,,,,,
2019,124,Tunisia,4.461,0.921,1,0.815,0.167,0.059,0.055,,,,,,,,,,,
2019,125,Bangladesh,4.456,0.562,0.928,0.723,0.527,0.166,0.143,,,,,,,,,,,
2019,126,Iraq,4.437,1.043,0.98,0.574,0.241,0.148,0.089,,,,,,,,,,,
2019,127,Congo (Kinshasa),4.418,0.094,1.125,0.357,0.269,0.212,0.053,,,,,,,,,,,
2019,128,Mali,4.39,0.385,1.105,0.308,0.327,0.153,0.052,,,,,,,,,,,
2019,129,Sierra Leone,4.374,0.268,0.841,0.242,0.309,0.252,0.045,,,,,,,,,,,
2019,130,Sri Lanka,4.366,0.949,1.265,0.831,0.47,0.244,0.047,,,,,,,,,,,
2019,131,Myanmar,4.36,0.71,1.181,0.555,0.525,0.566,0.172,,,,,,,,,,,
2019,132,Chad,4.35,0.35,0.766,0.192,0.174,0.198,0.078,,,,,,,,,,,
2019,133,Ukraine,4.332,0.82,1.39,0.739,0.178,0.187,0.01,,,,,,,,,,,
2019,134,Ethiopia,4.286,0.336,1.033,0.532,0.344,0.209,0.1,,,,,,,,,,,
2019,135,Swaziland,4.212,0.811,1.149,0,0.313,0.074,0.135,,,,,,,,,,,
2019,136,Uganda,4.189,0.332,1.069,0.443,0.356,0.252,0.06,,,,,,,,,,,
2019,137,Egypt,4.166,0.913,1.039,0.644,0.241,0.076,0.067,,,,,,,,,,,
2019,138,Zambia,4.107,0.578,1.058,0.426,0.431,0.247,0.087,,,,,,,,,,,
2019,139,Togo,4.085,0.275,0.572,0.41,0.293,0.177,0.085,,,,,,,,,,,
2019,140,India,4.015,0.755,0.765,0.588,0.498,0.2,0.085,,,,,,,,,,,
2019,141,Liberia,3.975,0.073,0.922,0.443,0.37,0.233,0.033,,,,,,,,,,,
2019,142,Comoros,3.973,0.274,0.757,0.505,0.142,0.275,0.078,,,,,,,,,,,
2019,143,Madagascar,3.933,0.274,0.916,0.555,0.148,0.169,0.041,,,,,,,,,,,
2019,144,Lesotho,3.802,0.489,1.169,0.168,0.359,0.107,0.093,,,,,,,,,,,
2019,145,Burundi,3.775,0.046,0.447,0.38,0.22,0.176,0.18,,,,,,,,,,,
2019,146,Zimbabwe,3.663,0.366,1.114,0.433,0.361,0.151,0.089,,,,,,,,,,,
2019,147,Haiti,3.597,0.323,0.688,0.449,0.026,0.419,0.11,,,,,,,,,,,
2019,148,Botswana,3.488,1.041,1.145,0.538,0.455,0.025,0.1,,,,,,,,,,,
2019,149,Syria,3.462,0.619,0.378,0.44,0.013,0.331,0.141,,,,,,,,,,,
2019,150,Malawi,3.41,0.191,0.56,0.495,0.443,0.218,0.089,,,,,,,,,,,
2019,151,Yemen,3.38,0.287,1.163,0.463,0.143,0.108,0.077,,,,,,,,,,,
2019,152,Rwanda,3.334,0.359,0.711,0.614,0.555,0.217,0.411,,,,,,,,,,,
2019,153,Tanzania,3.231,0.476,0.885,0.499,0.417,0.276,0.147,,,,,,,,,,,
2019,154,Afghanistan,3.203,0.35,0.517,0.361,0,0.158,0.025,,,,,,,,,,,
2019,155,Central African Republic,3.083,0.026,0,0.105,0.225,0.235,0.035,,,,,,,,,,,
2019,156,South Sudan,2.853,0.306,0.575,0.295,0.01,0.202,0.091,,,,,,,,,,,
2020,1,Finland,7.808700085,0.031156305,7.869766235,7.747633934,10.63926697,0.954329729,71.9008255,0.949172199,-0.059482019,0.195444584,1.972316742,1.285189509,1.499525905,0.961271405,0.66231674,0.159670442,0.477857262,2.762835026
2020,2,Denmark,7.645599842,0.033492286,7.711244583,7.579955101,10.77400112,0.955990791,72.40250397,0.951444268,0.066201776,0.168489456,1.972316742,1.326948524,1.503449202,0.979332566,0.665039897,0.242793396,0.495260328,2.432740688
2020,3,Switzerland,7.559899807,0.035014171,7.628527641,7.491271973,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,1.972316742,1.39077425,1.472403407,1.040533185,0.62895447,0.269055754,0.407945901,2.35026741
2020,4,Iceland,7.504499912,0.059615862,7.621346951,7.387652874,10.77255917,0.974669576,73,0.948891878,0.246944219,0.711709738,1.972316742,1.326501608,1.547567487,1.000843406,0.661980748,0.362330228,0.144540772,2.460688114
2020,5,Norway,7.487999916,0.034837384,7.55628109,7.419718742,11.08780384,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194,1.972316742,1.42420733,1.495172501,1.008071899,0.670200884,0.287985086,0.434100568,2.168266296
2020,6,Netherlands,7.448900223,0.02779175,7.503372192,7.394428253,10.81271172,0.93913883,72.30091858,0.908547819,0.20761244,0.364717126,1.972316742,1.338946342,1.463645935,0.975675344,0.61362648,0.336317569,0.368569762,2.352117062
2020,7,Sweden,7.353499889,0.036234196,7.424519062,7.282480717,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,1.972316742,1.322235227,1.433347702,0.986470461,0.650297701,0.272827893,0.442066371,2.246299267
2020,8,New Zealand,7.299600124,0.039465468,7.376952648,7.222247601,10.50094318,0.949118972,73.20262909,0.936217487,0.191598073,0.22113885,1.972316742,1.242317915,1.48721838,1.008138299,0.646789908,0.325726211,0.461268276,2.128108025
2020,9,Austria,7.294199944,0.033365164,7.359595776,7.228804111,10.7428236,0.928045869,73.00250244,0.899989486,0.085429221,0.499954879,1.972316742,1.317285538,1.437444925,1.000933528,0.603368878,0.255509764,0.281256139,2.398446083
2020,10,Luxembourg,7.237500191,0.030851794,7.297969818,7.177030563,11.45068073,0.906912208,72.59999847,0.90563643,-0.004620588,0.367084295,1.972316742,1.536676049,1.387528419,0.986442685,0.610137045,0.19595392,0.367041469,2.153700352
2020,11,Canada,7.23210001,0.04040546,7.311294556,7.152905464,10.69236851,0.927176654,73.60160065,0.933913231,0.124770768,0.390843362,1.972316742,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856,2.195269108
2020,12,Australia,7.222799778,0.041841116,7.30480814,7.140791416,10.72059631,0.944854617,73.60453796,0.915431738,0.19046016,0.41516912,1.972316742,1.310396433,1.477146268,1.022607684,0.621877193,0.324973613,0.335996419,2.129804134
2020,13,United Kingdom,7.164500237,0.037161909,7.237337589,7.091662884,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,1.972316742,1.273061037,1.457844973,0.97570008,0.525168657,0.373433441,0.322601646,2.236721992
2020,14,Israel,7.128600121,0.042515181,7.211929798,7.045270443,10.41752529,0.913571239,73.20025635,0.747580588,0.10259372,0.78085506,1.972316742,1.216463685,1.403256774,1.008052945,0.420699477,0.266861796,0.09989845,2.713358402
2020,15,Costa Rica,7.121399879,0.044816118,7.209239483,7.033560276,9.658156395,0.901545942,71.29985046,0.934738934,-0.10242971,0.786332428,1.972316742,0.981107712,1.374853611,0.939635336,0.645017743,0.131266311,0.096362092,2.953135014
2020,16,Ireland,7.093699932,0.039863452,7.171832085,7.01556778,11.16097832,0.942081571,72.30078888,0.886982977,0.145784974,0.357184172,1.972316742,1.446886778,1.470596433,0.975670695,0.587779939,0.295426995,0.373433262,1.943878174
2020,17,Germany,7.075799942,0.035609804,7.145595074,7.00600481,10.7328186,0.898874462,72.20201874,0.867371082,0.080179386,0.456422031,1.972316742,1.314184546,1.368543744,0.972114801,0.564274132,0.252037704,0.309362292,2.295249462
2020,18,United States,6.939599991,0.047316168,7.032339573,6.846860409,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,1.972316742,1.37398684,1.404786706,0.831618011,0.534608245,0.298143059,0.152284741,2.344124794
2020,19,Czech Republic,6.910900116,0.042891297,6.994966984,6.826833248,10.40416336,0.914430678,70.04793549,0.818537354,-0.230861515,0.85844624,1.972316742,1.212322354,1.40528667,0.89456445,0.505744576,0.046325929,0.049803223,2.796808243
2020,20,Belgium,6.863500118,0.034370355,6.930866241,6.796133995,10.6736393,0.911632538,72.00164795,0.813582063,-0.078691199,0.612297952,1.972316742,1.295842767,1.398677588,0.964901149,0.499805421,0.146966159,0.208724052,2.348626614
2020,21,United Arab Emirates,6.790800095,0.040698379,6.870568752,6.711031437,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,1.972316742,1.431086421,1.251170993,0.787814438,0.652936101,0.28065598,0.220213518,2.166965961
2020,22,Malta,6.772799969,0.042958103,6.856997967,6.688601971,10.53383827,0.93037951,72.19999695,0.924911439,0.214965805,0.658547282,1.972316742,1.252513289,1.442956924,0.972042024,0.633239031,0.341180831,0.178864077,1.952012062
2020,23,France,6.663799763,0.037576791,6.737450123,6.590149403,10.58422279,0.937103748,73.80193329,0.825467646,-0.130641967,0.583521128,1.972316742,1.268129349,1.458839178,1.029714227,0.514050901,0.112607703,0.227303237,2.053198338
2020,24,Mexico,6.465000153,0.048122469,6.559319973,6.370680332,9.797797203,0.838665426,68.29902649,0.858709276,-0.175266623,0.806821585,1.972316742,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668,2.662540197
2020,25,Taiwan Province of China,6.45539999,0.039139576,6.532113552,6.378686428,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,1.972316742,1.327470541,1.357760668,0.878437996,0.449404389,0.150598705,0.131516352,2.160238743
2020,26,Uruguay,6.440100193,0.045419082,6.529121399,6.351078987,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,1.972316742,1.071000457,1.425081134,0.856928885,0.59426707,0.132143691,0.193425074,2.167276382
2020,27,Saudi Arabia,6.406499863,0.056533612,6.517305851,6.295693874,10.79781246,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512,1.972316742,1.334328532,1.309950113,0.759818137,0.548477471,0.087440684,0.163322315,2.203118801
